Company,Time,Financial Distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
384,13,-1.0765,1,1.0603,-0.0045407,0.84298,2.2616,-0.018962,0.045151,0.82941,-0.0020077,-0.028918,-0.06819,0.79393,-18.661,0.15702,5.3687,6.1064,-0.0083842,107.38,0.051669,0.0004493,0.069004,2.8486,12.95,0.0096444,0.74878,-23.994,14.428,50.09,0.34148,0.094202,0.62105,8.9728,0.2746,0.88825,108.43,58.954,-0.0057192,0.59995,0.022846,0.55291,0.17464,14.404,0.78348,0.89907,-0.026,0.28755,-0.0053864,5.4797,829.73,4.7688,0.99036,15.244,0.0036388,0.021812,3233.3,0.64404,0.020858,0.031702,-0.0050889,-0.0022501,0.0,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,22.0,22.0,6.4,32,-0.36034,4,26
389,9,-0.78181,1,1.195,-0.056743,0.72227,0.086658,-0.019311,0.14086,0.70385,-0.65479,-0.20431,-0.20623,0.86313,-0.31147,0.27773,2.6006,0.47399,-0.22285,0.23555,0.0039759,0.71547,0.0055048,0.1004,3.9218,0.039551,0.72227,-124.79,12.771,0.6152,0.0037627,0.0,0.50837,1.4149,5.8664,1.0,0.24525,759.5,-0.065741,0.0,0.045881,-0.5223,0.022096,0.31202,-6.1231,12.569,-2.568,0.50718,-0.078562,2.6052,610.77,2.6006,0.96045,10.325,-0.20468,0.0034274,709.12,-0.75379,0.35334,-0.023732,-0.011246,-0.12977,0.0,2.866,2.9526,3.5513,0.34524,71.591,24.538,12.7,10290.0,45.284,11.6,4.2098,3.0,27.5,89.272,77.75,69.189,16.25,12.5,0.9,30,-0.45353,10,15
390,9,-0.59477,1,1.583,-0.098116,0.56415,0.11374,0.014262,0.32792,1.3576,-0.8626,-0.22511,-0.18278,0.89037,0.11667,0.43585,1.2944,3.5086,0.12539,0.60274,0.0045423,1.0747,0.0080759,0.12775,35.483,0.33085,0.56245,-162.22,12.016,0.34687,-0.12189,0.0016996,0.76356,2.9204,6.7129,0.99699,0.90076,102.61,-0.1102,0.0038995,0.039934,1.2691,0.0032056,0.26097,-0.086464,135.96,-30.608,0.75238,-0.17392,1.2944,720.61,1.2905,0.66915,9.8419,0.1298,0.037633,2089.6,-0.041441,0.12628,0.0056926,-0.092939,-0.81708,0.0,2.866,2.9526,3.5513,0.34524,71.591,24.538,12.7,10290.0,45.284,11.6,4.2098,3.0,27.5,89.272,77.75,69.189,16.25,12.5,0.9,30,-0.3022,6,16
415,9,-3.6718,1,1.3085,-0.11592,0.9679,0.18426,-0.077024,0.19429,0.87608,-0.62915,-3.6112,-0.0056866,0.82397,-1.1647,0.032101,30.152,0.49818,-0.41803,0.60146,0.03392,0.35891,0.053868,0.22362,3.6017,0.19429,0.62968,-3374.6,14.396,0.94837,-0.30466,0.33822,0.55165,2.1402,2.9939,0.65056,0.7465,722.62,-0.14069,10.536,0.18409,-0.61202,0.051159,5.7399,-56.386,0.62748,-2.266,6.0524,-0.11977,30.152,934.46,19.616,0.80571,12.705,-0.3782,0.035799,361.9,-1.0,0.24683,0.50013,0.066726,0.36214,0.0,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,11,-0.16554,7,45
420,3,-2.5497,1,1.3308,0.005893,0.83101,0.49689,0.035941,0.23634,0.85408,0.01186,0.034872,0.0014136,0.95073,1.2273,0.16899,4.9176,1.1224,0.072332,1.3043,0.060707,0.058934,0.084979,0.52264,11.201,0.20404,0.71438,39.107,13.231,2.1024,0.32273,0.11663,0.61014,1.2341,1.2279,0.85965,1.6387,320.75,0.0061984,0.69016,0.12218,-0.24114,0.044361,2.9404,-0.92933,3.8093,0.13284,1.3986,0.0070913,4.9176,1121.4,4.2274,0.79596,12.532,0.084513,0.10139,174.87,-0.86798,0.30323,-0.099257,-0.0041278,-0.0083072,0.22505,6.4718,7.0841,11.029,16.551,95.185,27.154,11.425,8428.8,3.1288,15.5,23.609,0.0,35.75,110.53,32.5,31.464,17.0,15.75,0.25,11,0.009381,4,34
35,1,0.17588,0,0.55094,0.081252,0.73983,0.5599,0.11055,-0.31536,0.34306,0.14512,0.3123,0.010017,0.38691,1.978,0.26017,2.8436,2.6439,0.19744,3.4486,0.005105,0.099818,0.0072692,1.4471,1.9031,0.29563,0.70227,805.83,12.38,-1.7754,0.20276,0.037555,0.24092,5.4208,0.4303,0.94924,4.896,136.16,0.21,0.14435,0.0091176,0.076754,0.29421,2.1521,0.068863,0.88429,0.27616,-1.2121,0.10982,2.8436,2580.3,2.6993,0.70437,11.8,0.23577,0.16552,290.99,0.033285,0.11436,0.18211,-0.00091587,-0.0016358,0.061117,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,21,0.099351,26,35
70,3,0.18053,0,1.6744,0.202,0.54736,0.75005,0.18548,0.33903,0.41434,0.26932,0.44628,0.069824,0.84171,11.63,0.45264,1.2093,13.744,0.24729,0.91729,0.072866,0.021263,0.14496,0.8911,10.133,0.30692,0.50268,580.45,12.024,2.2123,-0.040436,0.044684,0.20828,296.71,0.27769,0.91837,1.3235,26.193,0.23999,0.098718,0.097149,0.20084,0.074019,1.6571,0.499,6.1152,2.7291,0.74901,0.36905,1.2093,1300.6,1.1106,0.69308,11.736,0.26165,0.2302,404.54,0.19968,0.56672,0.067036,-0.030001,-0.039999,0.12191,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,22,0.20064,14,37
62,8,0.66015,0,1.3967,0.07381,0.62258,0.81229,0.11777,0.21449,0.66125,0.090867,0.19557,0.1238,0.7551,2.352,0.37742,1.6496,3.2791,0.14499,1.6727,0.034808,0.061644,0.064386,1.0757,4.4689,0.31429,0.54061,318.62,12.22,3.7871,0.10085,0.081973,0.35748,4.157,0.44009,0.86834,2.4394,109.79,0.097749,0.21719,0.042852,0.1391,0.18176,2.1522,0.19275,2.0764,0.40608,0.5683,0.11855,1.6541,1629.2,1.4324,0.68571,12.012,0.17075,0.2553,969.42,0.087904,0.33299,0.015056,-0.0045888,-0.0056492,0.13843,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,25,0.53443,33,45
109,5,0.20245,0,1.4297,0.017022,0.68287,0.37988,0.072273,0.14812,0.83071,0.044808,0.053675,0.01586,0.49282,2.6539,0.31713,2.1533,1.5003,0.19025,1.44,0.012965,0.071688,0.037614,0.77084,0.77938,0.24732,0.3447,61.116,13.708,2.5647,0.088772,0.33818,0.28635,11.234,0.75378,0.50478,1.9132,239.96,0.034539,1.0664,0.03413,0.28662,0.48742,1.1979,-0.6439,0.65063,0.034922,0.46707,0.024926,2.2481,1138.6,1.0869,0.75268,12.74,0.32018,0.093954,589.95,-0.47482,0.19856,-0.083189,-0.0017134,-0.0045104,0.0,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,20,0.056944,13,23
165,4,-0.24293,0,0.8343,0.011978,0.75465,0.28523,0.062086,-0.11596,0.39729,0.041996,0.048821,0.010267,0.58384,1.0036,0.24535,3.0758,1.2009,0.21767,0.72248,0.0079775,0.2169,0.0114,0.48854,0.72628,0.25328,0.69979,53.493,12.722,-2.4597,0.035331,0.054857,0.27802,12.048,0.97474,0.92731,0.96754,299.77,0.020516,0.22359,0.027969,-0.25291,0.39272,1.1625,-0.76166,0.62474,0.030501,-0.47263,0.015873,3.1158,1095.7,2.8523,0.74672,11.467,0.35114,0.072243,258.2,-0.61506,0.2948,-0.08034,-0.020111,-0.070509,0.0,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,20,0.045853,2,10
75,3,1.2388,0,0.71608,0.2595,0.70785,0.43838,0.22872,-0.11486,0.51463,0.59194,0.88822,0.019485,0.28968,869.76,0.29215,2.4229,36.758,0.52174,2.6711,0.063334,0.00059987,0.15656,1.5134,1.1131,0.56663,0.40453,1589.4,13.241,-3.8168,0.76875,0.30331,0.20819,49.731,0.47489,0.5715,6.1636,9.7937,0.89581,1.0382,0.14447,0.0997,0.39384,1.5005,0.07866,0.74181,0.65889,-0.39314,0.3666,2.4229,1789.4,1.3847,0.43337,12.416,0.52715,0.2484,430.58,0.037842,0.071125,2.7598,-0.1069,-0.24384,0.082823,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,15,0.11934,37,51
52,4,1.2213,0,1.4651,0.26106,0.48436,1.0211,0.26119,0.21338,0.73395,0.25568,0.50628,0.31013,0.67219,17.974,0.51564,0.93932,3.7797,0.2558,2.4861,0.015633,0.014232,0.034073,1.519,4.2569,0.30372,0.4588,1399.1,12.863,4.7852,0.14766,0.025551,0.33674,3.7571,0.32979,0.94725,3.5706,95.247,0.38838,0.049552,0.01531,0.050616,0.23986,1.9802,0.20445,2.1498,1.0884,0.41381,0.53899,0.94034,2763.4,0.88977,0.69628,12.884,0.26519,0.31012,907.8,0.092745,0.28596,0.43195,-0.014428,-0.01413,0.15687,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,29,1.662,15,46
32,4,1.08,0,0.9753,0.065243,0.83502,1.8547,0.1137,-0.020444,0.64178,0.035177,0.39546,0.077714,0.80711,1.8644,0.16498,5.0613,4.7766,0.061303,6.6588,0.051237,0.03288,0.061914,2.298,11.929,0.10626,0.82755,822.4,12.438,-90.721,-0.19642,0.0074692,0.53111,18.497,0.28636,0.99106,7.4505,75.368,0.080836,0.045273,0.027625,0.022782,0.15548,11.242,-0.39532,1.0611,0.41963,-0.12392,0.078134,5.0613,2079.6,5.0161,0.89374,13.055,0.075566,0.19708,1434.3,-0.24635,0.24894,-0.10473,0.013399,0.0072245,0.19578,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,25,0.9796,10,33
151,5,0.69426,0,1.023,0.086145,0.67044,1.3357,0.15327,0.014661,0.52242,0.064495,0.26139,0.082602,0.65251,3.3179,0.32956,2.0343,4.5917,0.11475,4.0144,0.014885,0.034585,0.023337,2.047,4.2837,0.15698,0.63785,636.84,14.045,91.105,-0.13063,0.03259,0.33323,18.78,0.24948,0.95139,4.7619,78.402,0.13202,0.098887,0.011144,0.056357,0.31181,4.0529,0.062363,1.0569,0.27628,0.044486,0.12849,2.0649,2436.4,1.9354,0.84302,14.334,0.15301,0.20968,895.32,0.030238,0.2805,-0.1293,-0.0096939,-0.0072576,0.20314,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,9,0.61065,14,22
254,11,0.76574,0,1.1846,0.1235,0.59019,0.99152,0.14452,0.10606,0.82433,0.12456,0.30136,0.12251,0.68067,2.7065,0.40981,1.4402,2.8095,0.14576,8.1463,0.078629,0.053854,0.13684,1.4567,6.1956,0.21987,0.57461,521.33,13.148,9.349,-0.038709,0.015584,0.47367,5.484,0.47772,0.9736,10.442,128.14,0.18144,0.038029,0.079302,0.062229,0.16004,2.4195,0.52327,2.5607,0.77171,0.2588,0.20925,1.4468,1729.9,1.4022,0.78013,13.139,0.16772,0.21801,1378.2,0.20738,0.094953,-0.11259,-0.010053,-0.010139,0.13961,-7.714,-11.824,-25.736,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,27,0.51714,36,54
206,4,0.22515,0,1.1102,0.046162,0.74889,0.29955,0.06255,0.042816,0.76145,0.1541,0.18383,0.0448,0.4312,5.0207,0.25111,2.9823,1.2726,0.20881,1.6599,0.036778,0.04159,0.094695,0.6947,0.56478,0.27496,0.38838,386.24,12.251,6.9963,0.33659,0.36051,0.29573,1.9252,0.98725,0.51861,2.2894,282.88,0.10706,1.4357,0.12278,0.63047,0.53039,1.1929,0.0011405,0.47345,0.087035,0.17051,0.061641,2.987,2101.0,1.5467,0.72504,11.045,0.29298,0.082366,435.13,0.00056992,0.13084,0.13249,-0.021264,-0.070987,0.066692,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,14,0.37484,2,11
65,10,0.035289,0,1.2819,0.0062903,0.73495,0.72267,0.040057,0.19786,0.65119,0.0087042,0.023733,0.062632,0.89964,0.59661,0.26505,2.7729,1.8622,0.05543,1.5382,0.02386,0.092907,0.033999,0.80329,17.388,0.1269,0.70178,60.498,16.261,3.6524,0.2229,0.03317,0.45699,4.8989,0.63237,0.95487,1.7618,193.32,0.006992,0.12515,0.033016,0.041712,0.041562,2.7266,-0.91476,6.3771,0.15135,0.74652,0.0085588,2.7773,2549.2,2.6478,0.8731,15.937,0.060992,0.091706,3609.1,-0.8429,0.41019,-0.011652,-0.0024848,-0.0034384,0.1129,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,22.0,100.0,100.0,100.0,17.125,14.5,-7.0,9,0.60237,14,42
380,9,1.1695,0,1.0135,0.072056,0.6575,1.2542,0.11827,0.006998,0.76302,0.057453,0.21038,0.12651,0.52436,2.641,0.3425,1.9197,4.9341,0.094298,28.899,0.063195,0.035705,0.12215,2.3918,3.3213,0.09554,0.51736,350.92,14.934,179.22,0.20777,0.14014,0.39475,13.63,0.31475,0.78686,31.951,72.962,0.13742,0.40917,0.050388,0.20005,0.37761,3.6618,2.1333,0.90702,0.19082,0.020432,0.10959,1.9341,1668.0,1.5105,0.90446,15.161,0.13457,0.11982,3741.9,0.51613,0.039252,0.70872,-0.0043108,-0.0034372,0.17968,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,32,0.6161,7,43
135,8,0.068987,0,0.7346,0.037679,0.77301,3.7459,0.089103,-0.19044,0.18473,0.010059,0.166,-0.029195,0.52711,1.7889,0.22699,3.4056,97.036,0.023787,10.506,0.011525,0.013297,0.016062,7.1064,8.4276,0.035913,0.71755,161.79,13.376,-19.669,-0.32042,0.055464,0.13255,14.672,0.035387,0.92825,10.897,3.7099,0.071482,0.24435,0.0030767,0.22018,0.44447,16.503,-0.18314,0.51068,0.084772,-0.839,0.048743,3.4521,974.64,3.1612,0.96409,14.696,0.037882,0.13453,2328.8,-0.1008,0.34375,-0.058303,-0.12722,-0.033962,0.18215,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,9,-0.12536,16,46
45,4,0.68707,0,0.97527,0.069638,0.84732,0.76109,0.099893,-0.019995,0.34569,0.091498,0.4561,0.0652,0.78864,2.9441,0.15268,5.5495,3.4488,0.13125,2.5945,0.025893,0.044581,0.03202,0.96507,6.0628,0.16804,0.80863,873.38,13.713,-38.065,0.30352,0.038683,0.27954,1.9904,0.36729,0.95435,3.1186,104.38,0.088302,0.25336,0.034021,0.050169,0.12553,4.9848,0.094322,1.2163,0.55473,-0.13095,0.082187,5.5495,1914.9,5.2962,0.83196,13.44,0.14756,0.12789,671.81,0.045037,0.24405,0.14939,-0.051785,-0.068041,0.17055,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,9,0.81771,13,37
156,3,0.5058,0,1.1033,0.17372,0.58696,0.86882,0.1991,0.053737,0.63424,0.19996,0.4206,0.19995,0.57394,6.1033,0.41304,1.4211,7.0764,0.22916,2.6011,0.053582,0.037547,0.103,1.5138,2.142,0.35184,0.5202,896.8,10.159,16.168,0.043375,0.066754,0.32994,88.091,0.37975,0.88627,4.0131,50.874,0.30269,0.16162,0.061672,0.1653,0.4056,2.1035,0.016319,1.0183,0.42831,0.1301,0.29597,1.4267,2132.2,1.2595,0.64816,10.018,0.26742,0.30568,185.33,0.0080935,0.2165,0.27671,-0.0024796,-0.002854,0.15236,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,15,1.0322,13,53
153,5,1.025,0,1.3755,0.16332,0.64681,0.46352,0.16041,0.21519,1.1073,0.35235,0.46242,0.20414,0.78832,8.0021,0.35319,1.8314,1.6085,0.34606,3.1344,0.10819,0.043246,0.18877,0.58799,2.7624,0.37543,0.57313,1293.0,12.889,2.154,0.049513,0.073685,0.63464,2.1119,1.3692,0.88608,5.0186,223.81,0.20718,0.20863,0.23341,0.1286,0.1678,1.3124,0.22325,2.1048,0.97332,0.60929,0.2525,1.8322,2796.2,1.6227,0.62457,12.12,0.37282,0.17402,299.32,0.10042,0.092361,0.36707,0.0,0.0,0.18195,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,6,1.6162,30,50
212,2,0.066145,0,1.0324,0.27993,0.6244,0.90884,0.31424,0.016264,0.29637,0.308,0.74528,0.024429,0.5186,51453.0,0.3756,1.6624,35.365,0.34575,1.5105,0.029431,0.0,0.058588,1.7525,2.332,0.45023,0.50234,1833.4,12.006,55.882,0.35882,0.12207,0.14888,19.084,0.16381,0.80451,2.7475,10.18,0.53977,0.32499,0.032383,0.20081,0.38972,2.4197,0.29977,0.96375,0.71827,0.043301,0.44831,1.6624,2460.0,1.3374,0.54977,11.91,0.36547,0.40919,225.13,0.13035,0.33079,0.50424,-0.0018322,-0.0020159,0.15913,7.2948,10.553,9.7164,18.396,87.235,27.775,12.217,8184.7,152.17,15.683,39.953,1.6667,36.0,98.066,29.543,28.489,16.583,16.0,0.31667,15,0.16,1,31
43,12,2.3181,0,2.9723,0.41576,0.29303,1.0945,0.48428,0.53953,1.4551,0.37986,0.5881,0.4922,0.81308,129.19,0.70697,0.41449,9.1767,0.44247,1.4712,0.24895,0.003425,0.91004,1.3461,6.0662,0.48812,0.27355,2129.4,11.942,2.0286,0.56198,0.019479,0.39804,19.306,0.36367,0.93353,2.8742,39.23,0.51134,0.027553,0.22745,0.50706,0.18043,1.5482,1.1355,3.9183,2.3043,0.76316,1.4188,0.41449,3620.9,0.38694,0.51188,12.033,0.45592,0.53425,1019.2,0.36214,0.3808,0.66455,0.00053367,0.00048759,0.20915,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,34.7,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,-20.2,12,2.5209,23,52
168,12,0.58073,0,1.3946,0.090306,0.5659,1.3038,0.12468,0.18989,0.78333,0.069265,0.20803,0.14645,0.67113,3.2969,0.4341,1.3036,3.8017,0.095632,4.4606,0.014783,0.029007,0.030718,1.9426,6.2702,0.14682,0.48124,453.07,11.922,6.8658,0.054316,0.084658,0.37697,16.811,0.28914,0.8504,5.2282,94.695,0.13456,0.19502,0.011339,0.62529,0.20793,3.0034,3.0697,2.0877,0.4343,0.43744,0.15958,1.3119,2177.9,1.1086,0.85318,12.187,0.14336,0.19141,430.33,1.0,0.24937,-0.14109,-0.028257,-0.021673,0.0,-4.0195,-6.2674,-14.401,-19.655,77.278,34.435,11.3,28949.0,-10.994,32.6,12.683,1.0,30.0,89.3,153.2,155.25,20.0,14.5,-18.1,14,0.73477,37,46
147,9,0.94188,0,0.62558,0.064137,0.80072,1.0597,0.15694,-0.27695,0.35523,0.060526,0.32184,0.078113,0.46273,1.7259,0.19928,4.018,4.8999,0.1481,5.5625,0.018331,0.085814,0.024782,2.29,2.029,0.20361,0.73968,601.12,14.667,-3.8262,0.042041,0.061038,0.26276,8.0405,0.24797,0.92377,6.9847,73.47,0.1386,0.30629,0.017299,0.33827,0.52225,5.3174,1.9854,0.38158,0.12281,-1.3897,0.080099,4.018,1867.7,3.7117,0.79639,14.725,0.17923,0.21575,2257.2,0.49817,0.15171,-0.017759,0.0020652,0.0019489,0.2161,5.7265,8.4799,7.4959,2.3437,85.814,25.17,13.5,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,17,0.73211,44,53
102,1,0.0,0,1.2718,0.20576,0.48045,0.88392,0.25157,0.11674,0.54967,0.23278,0.39603,0.0,0.54618,13.097,0.51955,0.92474,4.9825,0.2846,2.6926,0.039293,0.021731,0.091497,1.6184,2.3281,0.34624,0.42945,1386.1,11.118,7.572,0.20473,0.051005,0.23605,18.285,0.26705,0.89384,4.1186,72.253,0.37672,0.098171,0.044453,0.12928,0.37967,1.7013,0.025374,1.3684,0.54193,0.22469,0.42826,0.92474,3500.0,0.82657,0.65376,10.995,0.31772,0.30604,161.81,0.012528,0.21462,0.17817,-0.018422,-0.020841,0.15104,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,364.95,15.8,61.476,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,9,0.0,7,22
276,11,0.0808,0,2.1434,0.11085,0.47397,2.151,0.12384,0.34323,0.66999,0.051533,0.21072,-0.043164,0.64341,3394.0,0.52603,0.90102,55.985,0.057572,4.2088,0.1423,0.0,0.47405,3.3431,6.1293,0.13977,0.30018,202.53,10.219,6.2668,-0.057012,0.17379,0.20112,59.802,0.0935,0.63333,4.8927,6.4303,0.17228,0.33037,0.066156,0.44448,0.35093,4.0891,12.095,1.499,0.31587,0.65249,0.23387,0.90102,961.13,0.57065,0.86023,10.984,0.076265,0.30065,439.94,0.8581,0.43963,0.048855,0.0,0.0,0.17625,-2.3259,-3.9343,-13.135,-15.356,29.026,25.089,12.25,19814.0,9.1907,26.0,11.551,1.0,25.0,95.75,115.25,116.2,18.563,14.5,-11.5,14,-0.078867,21,54
367,14,3.8614,0,2.4312,0.32558,0.33198,0.57003,0.2871,0.44156,2.3521,0.57117,0.48738,0.48745,0.75009,4900000.0,0.66802,0.49696,1.6762,0.50366,15.76,0.012108,0.0,0.039244,0.75994,3.2885,0.56609,0.30853,1983.3,16.652,1.2909,0.079977,0.023451,0.72569,1.0924,1.2731,0.92936,36.32,214.77,0.43406,0.035105,0.021241,0.60465,0.17334,0.8533,0.15849,3.8538,1.8783,0.661,0.98074,0.50408,4069.3,0.46185,0.43391,16.09,0.55638,0.32268,7655.7,0.073424,0.015694,0.17854,0.0,0.0,0.16628,-1.5863,-7.5046,12.145,-20.229,28.286,30.023,11.0,34501.0,-32.209,11.9,13.871,1.0,29.0,91.7,227.5,214.5,21.0,20.5,8.6,10,2.9693,14,23
142,3,1.0551,0,1.1903,0.055033,0.84074,0.55663,0.079866,0.14839,0.15728,0.098868,0.34556,0.051534,0.92811,11.621,0.15926,5.2791,9.0105,0.14348,0.60923,0.012792,0.012347,0.016406,0.59974,7.9356,0.18768,0.77972,812.75,12.085,3.7511,0.17999,0.06102,0.12264,2.7249,0.22032,0.92742,0.74999,39.953,0.059295,0.38315,0.022981,0.64937,0.070144,3.4951,0.59911,2.2705,0.78457,0.93176,0.065457,5.2791,2352.0,4.896,0.81232,11.499,0.16247,0.10447,336.68,0.23051,0.74218,-0.013569,-0.0033235,-0.0059708,0.22212,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,22,0.76108,13,39
150,3,0.011356,0,1.1286,0.097865,0.67087,0.8162,0.15443,0.084812,0.69444,0.1199,0.29734,0.042975,0.74407,3.4177,0.32913,2.0383,2.2839,0.18921,2.5567,0.072631,0.055362,0.11017,1.0969,3.2003,0.2655,0.65926,376.2,11.943,9.6236,0.24447,0.011609,0.45781,5.2068,0.56091,0.9827,3.4808,157.62,0.13153,0.035271,0.088987,-0.0035325,0.25504,2.4799,-0.21601,1.2905,0.38373,0.25769,0.14588,2.0383,1265.2,2.003,0.7345,11.74,0.2144,0.2167,603.37,-0.12108,0.23448,0.070629,-0.0022762,-0.0027888,0.11127,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,120.87,36.07,35.273,17.0,15.0,-0.2,26,0.1652,10,21
40,4,0.3288,0,0.92939,0.077317,0.88769,1.0329,0.11594,-0.060346,0.63621,0.074857,0.68843,0.011985,0.79427,7.1899,0.11231,7.9041,2.0605,0.11225,3.5398,0.037281,0.015612,0.043623,1.3004,6.3359,0.17622,0.85462,2121.2,11.829,-17.116,0.90885,0.033074,0.54372,2.0356,0.52642,0.96274,4.297,174.71,0.097343,0.2945,0.036094,1.0286,0.16302,9.1967,0.75538,0.68894,0.47429,-0.53732,0.087099,7.9041,3081.2,7.6096,0.82378,11.861,0.12338,0.18201,770.02,0.27415,0.24037,0.72947,0.0,0.0,0.16178,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,29,0.3288,8,51
22,8,0.37405,0,0.82267,0.054633,0.83749,1.0613,0.077692,-0.13735,0.51648,0.051475,0.33617,0.044659,0.63719,1.8297,0.16251,5.1533,3.4174,0.073201,3.6101,0.065721,0.040007,0.084851,1.6657,3.0189,0.23655,0.77454,711.0,11.776,-7.7273,0.15846,0.062947,0.40003,2.3414,0.37691,0.92484,4.7287,105.34,0.08574,0.38733,0.061922,-0.025374,0.35157,6.5308,-0.036716,0.46225,0.1554,-0.84515,0.065234,5.3871,2115.0,4.766,0.76345,11.836,0.10145,0.25106,334.45,-0.018701,0.22445,0.04753,-0.013309,-0.012539,0.0,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,26,0.5812,33,49
